# op	level	name	count
return Func drivers/block/virtio_blk.c:virtblk_request_done 0
return Func drivers/block/virtio_blk.c:virtio_queue_rq 22310751
return Func drivers/cdrom/cdrom.c:cdrom_check_events 663443
return Func drivers/cdrom/cdrom.c:cdrom_print_info 4400
return Func drivers/cdrom/cdrom.c:cdrom_sysctl_handler 1200
return Func drivers/cdrom/cdrom.c:cdrom_sysctl_info 240
return Func drivers/char/mem.c:get_unmapped_area_zero 97
return Func drivers/char/mem.c:memory_open 363301
return Func drivers/char/mem.c:mmap_zero 97
return Func drivers/char/mem.c:null_lseek 43639
return Func drivers/char/mem.c:read_iter_zero 396673949
return Func drivers/char/mem.c:read_null 441
return Func drivers/char/mem.c:splice_write_null 119
return Func drivers/char/mem.c:write_null 244133
return Func drivers/char/misc.c:misc_devnode 65
return Func drivers/char/misc.c:misc_open 2987
return Func drivers/char/misc.c:misc_seq_next 4400
return Func drivers/char/misc.c:misc_seq_open 220
return Func drivers/char/misc.c:misc_seq_show 4400
return Func drivers/char/misc.c:misc_seq_start 240
return Func drivers/char/misc.c:misc_seq_stop 240
return Func drivers/char/random.c:SyS_getrandom 691526197
return Func drivers/char/random.c:__mix_pool_bytes 927845
return Func drivers/char/random.c:_crng_backtrack_protect 3869194
return Func drivers/char/random.c:_extract_crng 6561030
return Func drivers/char/random.c:_extract_entropy 690241982
return Func drivers/char/random.c:_mix_pool_bytes 698143561
return Func drivers/char/random.c:_random_read 689629330
return Func drivers/char/random.c:_xfer_secondary_pool 689629638
return Func drivers/char/random.c:account 1379871341
return Func drivers/char/random.c:add_device_randomness 3792029
return Func drivers/char/random.c:add_disk_randomness 663355
return Func drivers/char/random.c:add_input_randomness 2040
return Func drivers/char/random.c:add_interrupt_randomness 12404785
return Func drivers/char/random.c:add_timer_randomness 2020
return Func drivers/char/random.c:credit_entropy_bits 690304477
return Func drivers/char/random.c:crng_reseed 612344
return Func drivers/char/random.c:extract_buf 9258
return Func drivers/char/random.c:extract_entropy 690241982
return Func drivers/char/random.c:get_random_bytes 1794584
return Func drivers/char/random.c:get_random_int 2531317
return Func drivers/char/random.c:get_random_long 3274364
return Func drivers/char/random.c:mix_pool_bytes 689631658
return Func drivers/char/random.c:proc_do_entropy 260
return Func drivers/char/random.c:proc_do_uuid 2598
return Func drivers/char/random.c:push_to_pool 279
return Func drivers/char/random.c:random_ioctl 20
return Func drivers/char/random.c:random_read 200
return Func drivers/char/random.c:randomize_page 845368
return Func drivers/char/random.c:urandom_read 2074610
return Func drivers/char/random.c:xfer_secondary_pool 1379871341
return Func drivers/char/tpm/tpm-chip.c:tpm_chip_find_get 20
return Func drivers/char/tpm/tpm-interface.c:tpm_is_tpm2 20
return Func drivers/char/virtio_console.c:__send_to_port 337014
return Func drivers/char/virtio_console.c:find_port_by_vtermno 337014
return Func drivers/char/virtio_console.c:put_chars 337014
return Func drivers/char/virtio_console.c:reclaim_consumed_buffers 337014
return Func drivers/connector/cn_proc.c:cn_proc_mcast_ctl 200
return Func drivers/connector/cn_proc.c:proc_comm_connector 6236
return Func drivers/connector/cn_proc.c:proc_coredump_connector 2450
return Func drivers/connector/cn_proc.c:proc_exec_connector 845368
return Func drivers/connector/cn_proc.c:proc_exit_connector 3789663
return Func drivers/connector/cn_proc.c:proc_fork_connector 3791083
return Func drivers/connector/cn_proc.c:proc_id_connector 288596
return Func drivers/connector/cn_proc.c:proc_ptrace_connector 20
return Func drivers/connector/cn_proc.c:proc_sid_connector 51334
return Func drivers/connector/cn_queue.c:cn_cb_equal 200
return Func drivers/connector/cn_queue.c:cn_queue_release_callback 200
return Func drivers/connector/connector.c:cn_netlink_send 988
return Func drivers/connector/connector.c:cn_netlink_send_mult 988
return Func drivers/connector/connector.c:cn_proc_open 4810
return Func drivers/connector/connector.c:cn_proc_show 4810
return Func drivers/connector/connector.c:cn_rx_skb 200
return Func drivers/cpufreq/cpufreq.c:cpufreq_cpu_get 2611
return Func drivers/cpufreq/cpufreq.c:cpufreq_quick_get 2611
return Func drivers/cpuidle/cpuidle.c:cpuidle_not_available 8484019
return Func drivers/cpuidle/driver.c:cpuidle_get_cpu_driver 8484158
return Func drivers/cpuidle/driver.c:cpuidle_get_driver 20
return Func drivers/cpuidle/sysfs.c:show_current_driver 20
return Func drivers/cpuidle/sysfs.c:show_current_governor 20
return Func drivers/firmware/dmi-id.c:get_modalias 37
return Func drivers/firmware/dmi-id.c:sys_dmi_field_show 80
return Func drivers/firmware/dmi-id.c:sys_dmi_modalias_show 37
return Func drivers/firmware/dmi_scan.c:dmi_get_system_info 524
return Func drivers/infiniband/core/addr.c:netevent_callback 29276
return Func drivers/infiniband/core/addr.c:process_req 67029
return Func drivers/infiniband/core/addr.c:set_timeout 29276
return Func drivers/infiniband/core/cma.c:cma_exit_net 1530
return Func drivers/infiniband/core/cma.c:cma_init_net 1573
return Func drivers/infiniband/core/cma.c:cma_netdev_callback 9380
return Func drivers/infiniband/core/device.c:ib_enum_all_roce_netdevs 60
return Func drivers/infiniband/core/roce_gid_mgmt.c:inet6addr_event 1547
return Func drivers/infiniband/core/roce_gid_mgmt.c:inetaddr_event 1547
return Func drivers/infiniband/core/roce_gid_mgmt.c:netdevice_event 9380
return Func drivers/infiniband/core/roce_gid_mgmt.c:netdevice_event_work_handler 40
return Func drivers/input/evdev.c:evdev_cleanup 120
return Func drivers/input/evdev.c:evdev_connect 120
return Func drivers/input/evdev.c:evdev_disconnect 120
return Func drivers/input/evdev.c:evdev_events 969
return Func drivers/input/evdev.c:evdev_flush 471
return Func drivers/input/evdev.c:evdev_free 120
return Func drivers/input/evdev.c:evdev_ioctl 461
return Func drivers/input/evdev.c:evdev_ioctl_handler 461
return Func drivers/input/evdev.c:evdev_open 391
return Func drivers/input/evdev.c:evdev_pass_values 969
return Func drivers/input/evdev.c:evdev_poll 316
return Func drivers/input/evdev.c:evdev_read 576
return Func drivers/input/evdev.c:evdev_release 391
return Func drivers/input/evdev.c:str_to_user 360
return Func drivers/input/ff-core.c:input_ff_destroy 120
return Func drivers/input/input-compat.c:input_event_from_user 5680
return Func drivers/input/input-compat.c:input_event_to_user 1556
return Func drivers/input/input-mt.c:input_mt_destroy_slots 120
return Func drivers/input/input.c:__input_release_device 303
return Func drivers/input/input.c:__input_unregister_device 120
return Func drivers/input/input.c:input_add_uevent_bm_var 1364
return Func drivers/input/input.c:input_alloc_absinfo 30720
return Func drivers/input/input.c:input_allocate_device 120
return Func drivers/input/input.c:input_attach_handler 600
return Func drivers/input/input.c:input_bits_to_string 28546
return Func drivers/input/input.c:input_close_device 263
return Func drivers/input/input.c:input_dev_release 120
return Func drivers/input/input.c:input_dev_release_keys 120
return Func drivers/input/input.c:input_dev_show_cap_abs 145
return Func drivers/input/input.c:input_dev_show_cap_ev 155
return Func drivers/input/input.c:input_dev_show_cap_key 130
return Func drivers/input/input.c:input_dev_show_cap_rel 138
return Func drivers/input/input.c:input_dev_show_name 110
return Func drivers/input/input.c:input_dev_show_properties 128
return Func drivers/input/input.c:input_dev_uevent 376
return Func drivers/input/input.c:input_devices_seq_next 1160
return Func drivers/input/input.c:input_devices_seq_show 1400
return Func drivers/input/input.c:input_devices_seq_start 600
return Func drivers/input/input.c:input_devnode 868
return Func drivers/input/input.c:input_event 5680
return Func drivers/input/input.c:input_flush_device 471
return Func drivers/input/input.c:input_free_minor 200
return Func drivers/input/input.c:input_get_new_minor 200
return Func drivers/input/input.c:input_grab_device 40
return Func drivers/input/input.c:input_handle_event 4880
return Func drivers/input/input.c:input_handlers_seq_next 1100
return Func drivers/input/input.c:input_handlers_seq_show 1100
return Func drivers/input/input.c:input_handlers_seq_start 240
return Func drivers/input/input.c:input_open_device 263
return Func drivers/input/input.c:input_pass_values 1362
return Func drivers/input/input.c:input_print_bitmap 2060
return Func drivers/input/input.c:input_print_modalias 376
return Func drivers/input/input.c:input_print_modalias_bits 3384
return Func drivers/input/input.c:input_proc_devices_open 340
return Func drivers/input/input.c:input_proc_handlers_open 220
return Func drivers/input/input.c:input_register_device 120
return Func drivers/input/input.c:input_register_handle 220
return Func drivers/input/input.c:input_release_device 40
return Func drivers/input/input.c:input_repeat_key 122
return Func drivers/input/input.c:input_seq_print_bitmap 5520
return Func drivers/input/input.c:input_seq_stop 840
return Func drivers/input/input.c:input_to_handler 1369
return Func drivers/input/input.c:input_unregister_device 120
return Func drivers/input/input.c:input_unregister_handle 220
return Func drivers/input/misc/uinput.c:uinput_destroy_device 240
return Func drivers/input/misc/uinput.c:uinput_ioctl 780
return Func drivers/input/misc/uinput.c:uinput_ioctl_handler 780
return Func drivers/input/misc/uinput.c:uinput_open 120
return Func drivers/input/misc/uinput.c:uinput_release 120
return Func drivers/input/misc/uinput.c:uinput_write 5800
return Func drivers/input/mousedev.c:mixdev_close_devices 20
return Func drivers/input/mousedev.c:mixdev_open_devices 20
return Func drivers/input/mousedev.c:mousedev_cleanup 80
return Func drivers/input/mousedev.c:mousedev_close_device 20
return Func drivers/input/mousedev.c:mousedev_connect 80
return Func drivers/input/mousedev.c:mousedev_create 80
return Func drivers/input/mousedev.c:mousedev_destroy 80
return Func drivers/input/mousedev.c:mousedev_disconnect 80
return Func drivers/input/mousedev.c:mousedev_event 800
return Func drivers/input/mousedev.c:mousedev_free 80
return Func drivers/input/mousedev.c:mousedev_notify_readers 800
return Func drivers/input/mousedev.c:mousedev_open 20
return Func drivers/input/mousedev.c:mousedev_open_device 20
return Func drivers/input/mousedev.c:mousedev_packet 400
return Func drivers/input/mousedev.c:mousedev_read 400
return Func drivers/input/mousedev.c:mousedev_release 20
return Func drivers/leds/led-triggers.c:led_trigger_blink_oneshot 1326886
return Func drivers/leds/trigger/ledtrig-disk.c:ledtrig_disk_activity 663443
return Func drivers/md/md.c:md_seq_next 660
return Func drivers/md/md.c:md_seq_open 220
return Func drivers/md/md.c:md_seq_show 660
return Func drivers/md/md.c:md_seq_start 240
return Func drivers/md/md.c:md_seq_stop 240
return Func drivers/md/md.c:mddev_put 220
return Func drivers/net/ethernet/broadcom/cnic.c:cnic_netdev_event 9380
return Func drivers/net/ethernet/broadcom/cnic.c:is_cnic_dev 1593
return Func drivers/net/ethernet/chelsio/cxgb4/cxgb4_main.c:cxgb4_inet6addr_handler 1547
return Func drivers/net/loopback.c:loopback_dev_free 1530
return Func drivers/net/loopback.c:loopback_dev_init 1573
return Func drivers/net/loopback.c:loopback_get_stats64 20540
return Func drivers/net/loopback.c:loopback_net_init 1573
return Func drivers/net/loopback.c:loopback_setup 1573
return Func drivers/net/loopback.c:loopback_xmit 25031
return Func drivers/net/ppp/ppp_generic.c:ppp_exit_net 1530
return Func drivers/net/ppp/ppp_generic.c:ppp_init_net 1573
return Func drivers/net/tun.c:__tun_chr_ioctl 100
return Func drivers/net/tun.c:__tun_detach 260
return Func drivers/net/tun.c:tun_attach 40
return Func drivers/net/tun.c:tun_chr_close 260
return Func drivers/net/tun.c:tun_chr_ioctl 100
return Func drivers/net/tun.c:tun_chr_open 260
return Func drivers/net/tun.c:tun_chr_read_iter 200
return Func drivers/net/tun.c:tun_detach_all 20
return Func drivers/net/tun.c:tun_device_event 9380
return Func drivers/net/tun.c:tun_flow_flush 20
return Func drivers/net/tun.c:tun_free_netdev 20
return Func drivers/net/tun.c:tun_get_drvinfo 20
return Func drivers/net/tun.c:tun_net_fix_features 20
return Func drivers/net/tun.c:tun_net_get_stats64 40
return Func drivers/net/tun.c:tun_net_uninit 20
return Func drivers/net/tun.c:tun_queue_purge 40
return Func drivers/net/tun.c:tun_setup 20
return Func drivers/net/virtio_net.c:free_old_xmit_skbs 676435
return Func drivers/net/virtio_net.c:page_to_skb 415624
return Func drivers/net/virtio_net.c:skb_recv_done 405809
return Func drivers/net/virtio_net.c:start_xmit 676435
return Func drivers/net/virtio_net.c:try_fill_recv 3045
return Func drivers/net/virtio_net.c:virtnet_poll 414491
return Func drivers/net/virtio_net.c:virtnet_receive 414491
return Func drivers/net/virtio_net.c:virtnet_stats 15890
return Func drivers/net/virtio_net.c:virtnet_xdp 11080
return Func drivers/pci/access.c:pci_user_read_config_dword 126720
return Func drivers/pci/pci-acpi.c:pci_acpi_bus_match 6359
return Func drivers/pci/pci-driver.c:pci_dev_driver 980
return Func drivers/pci/pci-driver.c:pci_dev_put 1680
return Func drivers/pci/pci.c:pci_config_pm_runtime_get 1980
return Func drivers/pci/pci.c:pci_config_pm_runtime_put 1980
return Func drivers/pci/proc.c:pci_seq_next 740
return Func drivers/pci/proc.c:pci_seq_start 280
return Func drivers/pci/proc.c:pci_seq_stop 280
return Func drivers/pci/proc.c:proc_bus_pci_dev_open 220
return Func drivers/pci/proc.c:proc_bus_pci_open 1980
return Func drivers/pci/proc.c:proc_bus_pci_read 2160
return Func drivers/pci/proc.c:proc_bus_pci_release 1980
return Func drivers/pci/proc.c:show_device 980
return Func drivers/pci/search.c:match_pci_dev_by_id 1400
return Func drivers/pci/search.c:pci_get_dev_by_id 1440
return Func drivers/pci/search.c:pci_get_device 1440
return Func drivers/rtc/interface.c:__rtc_read_time 580
return Func drivers/rtc/interface.c:__rtc_set_alarm 140
return Func drivers/rtc/interface.c:rtc_aie_update_irq 20
return Func drivers/rtc/interface.c:rtc_alarm_irq_enable 40
return Func drivers/rtc/interface.c:rtc_handle_legacy_irq 120
return Func drivers/rtc/interface.c:rtc_irq_set_state 20
return Func drivers/rtc/interface.c:rtc_read_alarm 240
return Func drivers/rtc/interface.c:rtc_read_time 260
return Func drivers/rtc/interface.c:rtc_set_alarm 20
return Func drivers/rtc/interface.c:rtc_timer_do_work 120
return Func drivers/rtc/interface.c:rtc_timer_enqueue 40
return Func drivers/rtc/interface.c:rtc_timer_remove 20
return Func drivers/rtc/interface.c:rtc_uie_update_irq 100
return Func drivers/rtc/interface.c:rtc_update_hrtimer 20
return Func drivers/rtc/interface.c:rtc_update_irq 71
return Func drivers/rtc/interface.c:rtc_update_irq_enable 80
return Func drivers/rtc/rtc-cmos.c:cmos_alarm_irq_enable 80
return Func drivers/rtc/rtc-cmos.c:cmos_checkintr 520
return Func drivers/rtc/rtc-cmos.c:cmos_interrupt 71
return Func drivers/rtc/rtc-cmos.c:cmos_irq_disable 200
return Func drivers/rtc/rtc-cmos.c:cmos_irq_enable 160
return Func drivers/rtc/rtc-cmos.c:cmos_procfs 220
return Func drivers/rtc/rtc-cmos.c:cmos_read_time 580
return Func drivers/rtc/rtc-cmos.c:cmos_set_alarm 140
return Func drivers/rtc/rtc-cmos.c:cmos_validate_alarm 140
return Func drivers/rtc/rtc-dev.c:rtc_dev_ioctl 160
return Func drivers/rtc/rtc-dev.c:rtc_dev_open 20
return Func drivers/rtc/rtc-dev.c:rtc_dev_poll 240
return Func drivers/rtc/rtc-dev.c:rtc_dev_read 120
return Func drivers/rtc/rtc-dev.c:rtc_dev_release 20
return Func drivers/rtc/rtc-lib.c:rtc_ktime_to_tm 380
return Func drivers/rtc/rtc-lib.c:rtc_time64_to_tm 380
return Func drivers/rtc/rtc-lib.c:rtc_tm_to_ktime 200
return Func drivers/rtc/rtc-lib.c:rtc_tm_to_time64 940
return Func drivers/rtc/rtc-lib.c:rtc_valid_tm 760
return Func drivers/rtc/rtc-mc146818-lib.c:mc146818_get_time 5498
return Func drivers/rtc/rtc-proc.c:rtc_proc_open 220
return Func drivers/rtc/rtc-proc.c:rtc_proc_release 220
return Func drivers/rtc/rtc-proc.c:rtc_proc_show 220
return Func drivers/scsi/scsi.c:scsi_finish_command 663355
return Func drivers/scsi/scsi.c:scsi_get_command 663443
return Func drivers/scsi/scsi.c:scsi_host_alloc_command 663443
return Func drivers/scsi/scsi.c:scsi_host_free_command 663355
